dataset_id,name,type,on_contig_edge,length_nt,dataset_name,orig_filename,bgc_id,subclass_id,class_id,subclass_name,class_source,type_source,class_name,gcf_id,membership_value,rank
2,EMP/NODE_35_length_102328_cov_26.496485.region001,as7,1,41604,EMP,NODE_35_length_102328_cov_26.496485.region001.gbk,14059,184,2,acyl_amino_acids,acyl_amino_acids,as7,Other,10279,0.0,0
2,EMP/NODE_3741_length_1616_cov_7.702755.region001,as7,1,1616,EMP,NODE_3741_length_1616_cov_7.702755.region001.gbk,14060,182,4,NRPS-like,NRPS-like,as7,NRP,1462,0.401404246011906,0
2,EMP/NODE_4305_length_1441_cov_3.000000.region001,as7,1,1441,EMP,NODE_4305_length_1441_cov_3.000000.region001.gbk,14061,245,6,RRE-containing,RRE-containing,as7,RiPP,294,0.307328470124599,0
2,EMP/NODE_485_length_9278_cov_6.571181.region001,as7,1,9278,EMP,NODE_485_length_9278_cov_6.571181.region001.gbk,14062,201,2,siderophore,NI-siderophore,as7,Other,1679,0.387500186661891,0
2,EMP/NODE_5374_length_1205_cov_1.858261.region001,as7,1,1205,EMP,NODE_5374_length_1205_cov_1.858261.region001.gbk,14063,253,8,generic,terpene,as7,Terpene,3131,0.390396146821981,0
2,EMP/NODE_5458_length_1192_cov_3.923483.region001,as7,1,1192,EMP,NODE_5458_length_1192_cov_3.923483.region001.gbk,14064,253,8,generic,terpene,as7,Terpene,5833,0.407048304610801,0
2,EMP/NODE_5617_length_1167_cov_4.623201.region001,as7,1,1167,EMP,NODE_5617_length_1167_cov_4.623201.region001.gbk,14065,253,8,generic,terpene,as7,Terpene,2070,0.381385035698236,0
2,EMP/NODE_588_length_8068_cov_6.460252.region001,as7,1,6686,EMP,NODE_588_length_8068_cov_6.460252.region001.gbk,14066,190,2,ectoine,ectoine,as7,Other,6070,2.1073424255447e-08,0
2,EMP/NODE_58_length_68884_cov_23.469918.region001,as7,1,19400,EMP,NODE_58_length_68884_cov_23.469918.region001.gbk,14067,253,8,generic,terpene,as7,Terpene,10143,2.1073424255447e-08,0
2,EMP/NODE_58_length_68884_cov_23.469918.region002,as7,0,22158,EMP,NODE_58_length_68884_cov_23.469918.region002.gbk,14068,243,6,redox-cofactor,redox-cofactor,as7,RiPP,9748,0.0,0
2,EMP/NODE_70_length_59050_cov_24.228274.region001,as7,0,42604,EMP,NODE_70_length_59050_cov_24.228274.region001.gbk,14069,182,4,NRPS-like,NRPS-like,as7,NRP,9535,0.0,0
2,EMP/NODE_72_length_55912_cov_23.517017.region001,as7,0,33765,EMP,NODE_72_length_55912_cov_23.517017.region001.gbk,14070,200,2,NAPAA,NAPAA,as7,Other,10668,0.0,0
2,EMP/NODE_773_length_6363_cov_5.853361.region001,as7,1,6363,EMP,NODE_773_length_6363_cov_5.853361.region001.gbk,14071,220,5,T3PKS,T3PKS,as7,Polyketide,10367,1.49011611938477e-08,0
2,EMP/NODE_776_length_6352_cov_6.295379.region001,as7,1,6352,EMP,NODE_776_length_6352_cov_6.295379.region001.gbk,14072,218,5,T1PKS,T1PKS,as7,Polyketide,11638,0.495455475185369,0
2,EMP/NODE_799_length_6126_cov_4.845001.region001,as7,1,6126,EMP,NODE_799_length_6126_cov_4.845001.region001.gbk,14073,253,8,generic,terpene,as7,Terpene,7395,0.530973120285606,0
2,EMP/NODE_85_length_47999_cov_7.026614.region001,as7,1,17875,EMP,NODE_85_length_47999_cov_7.026614.region001.gbk,14074,253,8,generic,terpene,as7,Terpene,8765,0.27655972180778,0
2,EMP/NODE_950_length_5257_cov_5.582853.region001,as7,1,5257,EMP,NODE_950_length_5257_cov_5.582853.region001.gbk,14075,253,8,generic,terpene,as7,Terpene,5572,0.0,0
2,EMP/NODE_95_length_42582_cov_23.950455.region001,as7,0,20297,EMP,NODE_95_length_42582_cov_23.950455.region001.gbk,14076,245,6,RRE-containing,RRE-containing,as7,RiPP,9860,1.49011611938477e-08,0
2,EMP/NODE_9_length_177012_cov_26.776511.region001,as7,1,11091,EMP,NODE_9_length_177012_cov_26.776511.region001.gbk,14077,244,6,RiPP-like,RiPP-like,as7,RiPP,6067,0.0,0
2,EMP/NODE_1055_length_2773_cov_2.901398.region001,as7,1,2773,EMP,NODE_1055_length_2773_cov_2.901398.region001.gbk,14078,244,6,RiPP-like,RiPP-like,as7,RiPP,143,0.117223199373693,0
2,EMP/NODE_1650_length_1879_cov_3.047697.region001,as7,1,1879,EMP,NODE_1650_length_1879_cov_3.047697.region001.gbk,14079,248,6,thioamitides,thioamitides,as7,RiPP,796,0.518633391813197,0
2,EMP/NODE_195_length_9012_cov_4.992855.region001,as7,1,5553,EMP,NODE_195_length_9012_cov_4.992855.region001.gbk,14080,244,6,RiPP-like,RiPP-like,as7,RiPP,143,0.275389151386105,0
2,EMP/NODE_205_length_8824_cov_3.384080.region001,as7,1,5642,EMP,NODE_205_length_8824_cov_3.384080.region001.gbk,14081,190,2,ectoine,ectoine,as7,Other,344,0.137156311087485,0
2,EMP/NODE_2470_length_1333_cov_3.874804.region001,as7,1,1333,EMP,NODE_2470_length_1333_cov_3.874804.region001.gbk,14082,186,2,arylpolyene,arylpolyene,as7,Other,10443,2.1073424255447e-08,0
2,EMP/NODE_2662_length_1268_cov_3.004946.region001,as7,1,1268,EMP,NODE_2662_length_1268_cov_3.004946.region001.gbk,14083,245,6,RRE-containing,RRE-containing,as7,RiPP,7015,0.347083175264738,0
2,EMP/NODE_2686_length_1259_cov_2.419435.region001,as7,1,1259,EMP,NODE_2686_length_1259_cov_2.419435.region001.gbk,14084,186,2,arylpolyene,arylpolyene,as7,Other,9713,0.0,0
2,EMP/NODE_2863_length_1200_cov_2.174672.region001,as7,1,1200,EMP,NODE_2863_length_1200_cov_2.174672.region001.gbk,14085,244,6,RiPP-like,RiPP-like,as7,RiPP,143,0.535508012854783,0
2,EMP/NODE_304_length_7399_cov_5.448529.region001,as7,1,7399,EMP,NODE_304_length_7399_cov_5.448529.region001.gbk,14086,186,2,arylpolyene,arylpolyene,as7,Other,9743,0.358002341193781,0
2,EMP/NODE_3366_length_1065_cov_3.278218.region001,as7,1,1065,EMP,NODE_3366_length_1065_cov_3.278218.region001.gbk,14087,186,2,arylpolyene,arylpolyene,as7,Other,10800,0.397033269530147,0
2,EMP/NODE_33_length_16250_cov_5.402285.region001,as7,1,12571,EMP,NODE_33_length_16250_cov_5.402285.region001.gbk,14088,241,6,ranthipeptide,ranthipeptide,as7,RiPP,8453,0.339392042055799,0
2,EMP/NODE_3604_length_1011_cov_5.503138.region001,as7,1,1011,EMP,NODE_3604_length_1011_cov_5.503138.region001.gbk,14089,186,2,arylpolyene,arylpolyene,as7,Other,9743,0.358002341193781,0
2,EMP/NODE_3_length_29368_cov_5.467097.region001,as7,1,22173,EMP,NODE_3_length_29368_cov_5.467097.region001.gbk,14090,186,2,arylpolyene,arylpolyene,as7,Other,12133,0.0,0
2,EMP/NODE_412_length_6218_cov_4.485640.region001,as7,1,6218,EMP,NODE_412_length_6218_cov_4.485640.region001.gbk,14091,248,6,thioamitides,thioamitides,as7,RiPP,3130,0.0,0
2,EMP/NODE_522_length_5144_cov_4.846335.region001,as7,1,5144,EMP,NODE_522_length_5144_cov_4.846335.region001.gbk,14092,245,6,RRE-containing,RRE-containing,as7,RiPP,7015,0.442296816030724,0
2,EMP/NODE_672_length_4260_cov_3.953864.region001,as7,1,4260,EMP,NODE_672_length_4260_cov_3.953864.region001.gbk,14093,245,6,RRE-containing,RRE-containing,as7,RiPP,5535,0.351865775274498,0
2,EMP/NODE_677_length_4236_cov_4.901698.region001,as7,1,4236,EMP,NODE_677_length_4236_cov_4.901698.region001.gbk,14094,244,6,RiPP-like,RiPP-like,as7,RiPP,639,0.0,0
2,EMP/NODE_822_length_3524_cov_4.379648.region001,as7,1,3524,EMP,NODE_822_length_3524_cov_4.379648.region001.gbk,14095,244,6,RiPP-like,RiPP-like,as7,RiPP,143,0.117223199373693,0
2,EMP/NODE_856_length_3340_cov_4.375038.region001,as7,1,3340,EMP,NODE_856_length_3340_cov_4.375038.region001.gbk,14096,245,6,RRE-containing,RRE-containing,as7,RiPP,1636,0.521301612399879,0
2,EMP/NODE_85_length_12877_cov_4.458119.region001,as7,1,11533,EMP,NODE_85_length_12877_cov_4.458119.region001.gbk,14097,245,6,RRE-containing,RRE-containing,as7,RiPP,5205,0.0,0
2,EMP/NODE_872_length_3295_cov_2.454630.region001,as7,1,3295,EMP,NODE_872_length_3295_cov_2.454630.region001.gbk,14098,190,2,ectoine,ectoine,as7,Other,344,0.137156311087485,0
2,EMP/NODE_222_length_1160_cov_1.652489.region001,as7,1,1160,EMP,NODE_222_length_1160_cov_1.652489.region001.gbk,14099,201,2,siderophore,NI-siderophore,as7,Other,72,0.315471899709658,0
2,EMP/NODE_1009_length_4747_cov_4.286019.region001,as7,1,4747,EMP,NODE_1009_length_4747_cov_4.286019.region001.gbk,14100,253,8,generic,terpene,as7,Terpene,1718,0.482537117420546,0
2,EMP/NODE_10219_length_1071_cov_3.334646.region001,as7,1,1071,EMP,NODE_10219_length_1071_cov_3.334646.region001.gbk,14101,253,8,generic,terpene,as7,Terpene,1641,0.31116407890568,0
2,EMP/NODE_106_length_9381_cov_4.521767.region001,as7,1,9381,EMP,NODE_106_length_9381_cov_4.521767.region001.gbk,14102,218,5,T1PKS,T1PKS,as7,Polyketide,11902,0.364563271758469,0
2,EMP/NODE_1106_length_4584_cov_3.283727.region001,as7,1,4584,EMP,NODE_1106_length_4584_cov_3.283727.region001.gbk,14103,182,4,NRPS-like,NRPS-like,as7,NRP,3633,0.474934445923988,0
2,EMP/NODE_114_length_9194_cov_4.389320.region001,as7,1,9194,EMP,NODE_114_length_9194_cov_4.389320.region001.gbk,14104,220,5,T3PKS,T3PKS,as7,Polyketide,3229,0.220407803105646,0
2,EMP/NODE_122_length_9034_cov_4.289899.region001,as7,1,9034,EMP,NODE_122_length_9034_cov_4.289899.region001.gbk,14105,182,4,NRPS-like,NRPS-like,as7,NRP,8993,0.0,0
2,EMP/NODE_126_length_8952_cov_4.276048.region001,as7,1,8952,EMP,NODE_126_length_8952_cov_4.276048.region001.gbk,14106,204,2,other,other,as7,Other,4000,0.340096798613498,0
2,EMP/NODE_141_length_8615_cov_4.000935.region001,as7,1,8615,EMP,NODE_141_length_8615_cov_4.000935.region001.gbk,14107,182,4,NRPS-like,NRPS-like,as7,NRP,4478,0.501346234918971,0
2,EMP/NODE_1565_length_3950_cov_2.648780.region001,as7,1,3950,EMP,NODE_1565_length_3950_cov_2.648780.region001.gbk,14108,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,50,0.202116146710954,0
2,EMP/NODE_1681_length_3821_cov_3.523898.region001,as7,1,3821,EMP,NODE_1681_length_3821_cov_3.523898.region001.gbk,14109,182,4,NRPS-like,NRPS-like,as7,NRP,1332,0.481543412343077,0
2,EMP/NODE_1775_length_3723_cov_3.083969.region001,as7,1,3723,EMP,NODE_1775_length_3723_cov_3.083969.region001.gbk,14110,218,5,T1PKS,T1PKS,as7,Polyketide,9552,0.0,0
2,EMP/NODE_1825_length_3681_cov_4.611142.region001,as7,1,3681,EMP,NODE_1825_length_3681_cov_4.611142.region001.gbk,14111,181,4,generic,NRPS,as7,NRP,725,0.325747993152736,0
2,EMP/NODE_18_length_15988_cov_4.031821.region001,as7,1,15988,EMP,NODE_18_length_15988_cov_4.031821.region001.gbk,14112,218,5,T1PKS,T1PKS,as7,Polyketide,11679,2.1073424255447e-08,0
2,EMP/NODE_1971_length_3559_cov_4.097032.region001,as7,1,3559,EMP,NODE_1971_length_3559_cov_4.097032.region001.gbk,14113,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,50,0.12625384792591,0
2,EMP/NODE_226_length_7590_cov_3.695554.region001,as7,1,7590,EMP,NODE_226_length_7590_cov_3.695554.region001.gbk,14114,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,50,0.538827711074737,0
2,EMP/NODE_2291_length_3315_cov_3.192025.region001,as7,1,3315,EMP,NODE_2291_length_3315_cov_3.192025.region001.gbk,14115,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,50,0.12625384792591,0
2,EMP/NODE_2450_length_3200_cov_2.773291.region001,as7,1,3200,EMP,NODE_2450_length_3200_cov_2.773291.region001.gbk,14116,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,50,0.535735591948823,0
2,EMP/NODE_259_length_7342_cov_4.466173.region001,as7,1,7342,EMP,NODE_259_length_7342_cov_4.466173.region001.gbk,14117,218,5,T1PKS,T1PKS,as7,Polyketide,11528,0.296388523208659,0
2,EMP/NODE_272_length_7241_cov_4.469246.region001,as7,1,7241,EMP,NODE_272_length_7241_cov_4.469246.region001.gbk,14118,182,4,NRPS-like,NRPS-like,as7,NRP,2841,0.43348566224393,0
2,EMP/NODE_2915_length_2894_cov_3.276506.region001,as7,1,2894,EMP,NODE_2915_length_2894_cov_3.276506.region001.gbk,14119,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,50,0.202116146710954,0
2,EMP/NODE_2938_length_2879_cov_3.055949.region001,as7,1,2879,EMP,NODE_2938_length_2879_cov_3.055949.region001.gbk,14120,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,50,0.12625384792591,0
2,EMP/NODE_29_length_14031_cov_4.168575.region001,as7,1,14031,EMP,NODE_29_length_14031_cov_4.168575.region001.gbk,14121,218,5,T1PKS,T1PKS,as7,Polyketide,11358,0.353371115312167,0
2,EMP/NODE_32_length_13844_cov_3.873377.region001,as7,1,13844,EMP,NODE_32_length_13844_cov_3.873377.region001.gbk,14122,218,5,T1PKS,T1PKS,as7,Polyketide,11945,0.0,0
2,EMP/NODE_3356_length_2659_cov_3.545699.region001,as7,1,2659,EMP,NODE_3356_length_2659_cov_3.545699.region001.gbk,14123,220,5,T3PKS,T3PKS,as7,Polyketide,3229,0.282317051602778,0
2,EMP/NODE_364_length_6643_cov_3.768519.region001,as7,1,6643,EMP,NODE_364_length_6643_cov_3.768519.region001.gbk,14124,182,4,NRPS-like,NRPS-like,as7,NRP,4789,0.336937041668483,0
2,EMP/NODE_386_length_6541_cov_4.306815.region001,as7,1,6541,EMP,NODE_386_length_6541_cov_4.306815.region001.gbk,14125,181,4,generic,NRPS,as7,NRP,6871,0.383356270311725,0
2,EMP/NODE_4052_length_2347_cov_4.010471.region001,as7,1,2347,EMP,NODE_4052_length_2347_cov_4.010471.region001.gbk,14126,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,50,0.283492372237502,0
2,EMP/NODE_431_length_6341_cov_3.638562.region001,as7,1,6341,EMP,NODE_431_length_6341_cov_3.638562.region001.gbk,14127,201,2,siderophore,NI-siderophore,as7,Other,400,0.0,0
2,EMP/NODE_5003_length_2011_cov_4.312883.region001,as7,1,2011,EMP,NODE_5003_length_2011_cov_4.312883.region001.gbk,14128,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,50,0.532519200268409,0
2,EMP/NODE_52_length_11865_cov_3.923031.region001,as7,1,11865,EMP,NODE_52_length_11865_cov_3.923031.region001.gbk,14129,218,5,T1PKS,T1PKS,as7,Polyketide,11965,2.1073424255447e-08,0
2,EMP/NODE_55_length_11671_cov_4.549329.region001,as7,1,11671,EMP,NODE_55_length_11671_cov_4.549329.region001.gbk,14130,218,5,T1PKS,T1PKS,as7,Polyketide,11819,0.3144336641375,0
2,EMP/NODE_5783_length_1809_cov_3.356899.region001,as7,1,1809,EMP,NODE_5783_length_1809_cov_3.356899.region001.gbk,14131,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,50,0.361156722022635,0
2,EMP/NODE_648_length_5563_cov_3.314270.region001,as7,1,5563,EMP,NODE_648_length_5563_cov_3.314270.region001.gbk,14132,253,8,generic,terpene,as7,Terpene,1004,0.625193512959244,0
2,EMP/NODE_65_length_11136_cov_4.471077.region001,as7,1,11136,EMP,NODE_65_length_11136_cov_4.471077.region001.gbk,14133,220,5,T3PKS,T3PKS,as7,Polyketide,11787,0.0,0
2,EMP/NODE_704_length_5408_cov_4.572576.region001,as7,1,5408,EMP,NODE_704_length_5408_cov_4.572576.region001.gbk,14134,218,5,T1PKS,T1PKS,as7,Polyketide,11069,0.0,0
2,EMP/NODE_70_length_10970_cov_3.774164.region001,as7,1,10970,EMP,NODE_70_length_10970_cov_3.774164.region001.gbk,14135,218,5,T1PKS,T1PKS,as7,Polyketide,11546,0.35393192630279,0
2,EMP/NODE_768_length_5230_cov_3.938357.region001,as7,1,5230,EMP,NODE_768_length_5230_cov_3.938357.region001.gbk,14136,253,8,generic,terpene,as7,Terpene,1685,0.316227766016838,0
2,EMP/NODE_77_length_10512_cov_4.397150.region001,as7,1,10512,EMP,NODE_77_length_10512_cov_4.397150.region001.gbk,14137,181,4,generic,NRPS,as7,NRP,3506,0.0,0
2,EMP/NODE_84_length_10201_cov_4.009166.region001,as7,1,10201,EMP,NODE_84_length_10201_cov_4.009166.region001.gbk,14138,218,5,T1PKS,T1PKS,as7,Polyketide,12104,2.58095682795178e-08,0
2,EMP/NODE_8679_length_1262_cov_2.924606.region001,as7,1,1262,EMP,NODE_8679_length_1262_cov_2.924606.region001.gbk,14139,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,50,0.202116146710954,0
2,EMP/NODE_86_length_10133_cov_3.981544.region001,as7,1,10133,EMP,NODE_86_length_10133_cov_3.981544.region001.gbk,14140,182,4,NRPS-like,NRPS-like,as7,NRP,4794,1.49011611938477e-08,0
2,EMP/NODE_9009_length_1216_cov_2.658053.region001,as7,1,1216,EMP,NODE_9009_length_1216_cov_2.658053.region001.gbk,14141,196,2,indole,indole,as7,Other,1474,0.615751752214404,0
2,EMP/NODE_94_length_9826_cov_3.277863.region001,as7,1,9826,EMP,NODE_94_length_9826_cov_3.277863.region001.gbk,14142,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,50,0.283492372237502,0
2,EMP/NODE_95_length_9700_cov_3.506273.region001,as7,1,9700,EMP,NODE_95_length_9700_cov_3.506273.region001.gbk,14143,182,4,NRPS-like,NRPS-like,as7,NRP,6661,0.0,0
2,EMP/NODE_98_length_9599_cov_3.957984.region001,as7,1,9599,EMP,NODE_98_length_9599_cov_3.957984.region001.gbk,14144,218,5,T1PKS,T1PKS,as7,Polyketide,11368,0.0,0
2,EMP/NODE_1077_length_6514_cov_3.966868.region001,as7,1,6514,EMP,NODE_1077_length_6514_cov_3.966868.region001.gbk,14145,182,4,NRPS-like,NRPS-like,as7,NRP,3124,0.0851256530758751,0
2,EMP/NODE_1090_length_6464_cov_4.618661.region001,as7,1,6464,EMP,NODE_1090_length_6464_cov_4.618661.region001.gbk,14146,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,50,0.233641629771824,0
2,EMP/NODE_110_length_15696_cov_4.285276.region001,as7,1,15696,EMP,NODE_110_length_15696_cov_4.285276.region001.gbk,14147,218,5,T1PKS,T1PKS,as7,Polyketide,11100,0.421735002220559,0
2,EMP/NODE_1168_length_6285_cov_4.347030.region001,as7,1,6285,EMP,NODE_1168_length_6285_cov_4.347030.region001.gbk,14148,253,8,generic,terpene,as7,Terpene,4144,0.33384577700375,0
2,EMP/NODE_12_length_25808_cov_4.601794.region001,as7,1,25808,EMP,NODE_12_length_25808_cov_4.601794.region001.gbk,14149,220,5,T3PKS,T3PKS,as7,Polyketide,12011,0.124225613624978,0
2,EMP/NODE_1354_length_5812_cov_3.302067.region001,as7,1,5812,EMP,NODE_1354_length_5812_cov_3.302067.region001.gbk,14150,253,8,generic,terpene,as7,Terpene,1472,0.180578779628654,0
2,EMP/NODE_143_length_14489_cov_5.010877.region001,as7,1,14489,EMP,NODE_143_length_14489_cov_5.010877.region001.gbk,14151,182,4,NRPS-like,NRPS-like,as7,NRP,5557,0.368583335295884,0
2,EMP/NODE_14_length_25468_cov_4.782749.region001,as7,1,25468,EMP,NODE_14_length_25468_cov_4.782749.region001.gbk,14152,181,4,generic,NRPS,as7,NRP,10067,1.49011611938477e-08,0
2,EMP/NODE_14_length_25468_cov_4.782749.region001,as7,1,25468,EMP,NODE_14_length_25468_cov_4.782749.region001.gbk,14152,182,4,NRPS-like,NRPS-like,as7,NRP,10067,1.49011611938477e-08,0
2,EMP/NODE_15_length_25430_cov_4.576118.region001,as7,1,25430,EMP,NODE_15_length_25430_cov_4.576118.region001.gbk,14153,218,5,T1PKS,T1PKS,as7,Polyketide,11897,0.224594029030396,0
2,EMP/NODE_1714_length_5066_cov_4.148872.region001,as7,1,5066,EMP,NODE_1714_length_5066_cov_4.148872.region001.gbk,14154,218,5,T1PKS,T1PKS,as7,Polyketide,9923,0.0,0
2,EMP/NODE_17_length_24738_cov_5.329701.region001,as7,1,24738,EMP,NODE_17_length_24738_cov_5.329701.region001.gbk,14155,218,5,T1PKS,T1PKS,as7,Polyketide,11931,2.58095682795178e-08,0
2,EMP/NODE_2026_length_4488_cov_3.720731.region001,as7,1,4488,EMP,NODE_2026_length_4488_cov_3.720731.region001.gbk,14156,253,8,generic,terpene,as7,Terpene,2356,0.610432187607496,0
2,EMP/NODE_271_length_11599_cov_4.466130.region001,as7,1,11599,EMP,NODE_271_length_11599_cov_4.466130.region001.gbk,14157,218,5,T1PKS,T1PKS,as7,Polyketide,11838,0.2660815893425,0
2,EMP/NODE_2733_length_3587_cov_3.719422.region001,as7,1,3587,EMP,NODE_2733_length_3587_cov_3.719422.region001.gbk,14158,181,4,generic,NRPS,as7,NRP,5865,0.0,0
2,EMP/NODE_2733_length_3587_cov_3.719422.region001,as7,1,3587,EMP,NODE_2733_length_3587_cov_3.719422.region001.gbk,14158,182,4,NRPS-like,NRPS-like,as7,NRP,5865,0.0,0
2,EMP/NODE_2861_length_3450_cov_3.317526.region001,as7,1,3450,EMP,NODE_2861_length_3450_cov_3.317526.region001.gbk,14159,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,2173,1.49011611938477e-08,0
2,EMP/NODE_300_length_11088_cov_5.488534.region001,as7,1,11088,EMP,NODE_300_length_11088_cov_5.488534.region001.gbk,14160,220,5,T3PKS,T3PKS,as7,Polyketide,3229,0.285964994185732,0
2,EMP/NODE_303_length_11072_cov_4.323409.region001,as7,1,11072,EMP,NODE_303_length_11072_cov_4.323409.region001.gbk,14161,181,4,generic,NRPS,as7,NRP,4709,0.459541335110123,0
2,EMP/NODE_312_length_10958_cov_4.549390.region001,as7,1,10958,EMP,NODE_312_length_10958_cov_4.549390.region001.gbk,14162,218,5,T1PKS,T1PKS,as7,Polyketide,11277,0.445495734977698,0
2,EMP/NODE_3162_length_3150_cov_3.701777.region001,as7,1,3150,EMP,NODE_3162_length_3150_cov_3.701777.region001.gbk,14163,181,4,generic,NRPS,as7,NRP,3966,0.0,0
2,EMP/NODE_3630_length_2783_cov_4.475806.region001,as7,1,2783,EMP,NODE_3630_length_2783_cov_4.475806.region001.gbk,14164,220,5,T3PKS,T3PKS,as7,Polyketide,1412,0.272393323476225,0
2,EMP/NODE_3768_length_2677_cov_3.816934.region001,as7,1,2677,EMP,NODE_3768_length_2677_cov_3.816934.region001.gbk,14165,182,4,NRPS-like,NRPS-like,as7,NRP,3123,1.49011611938477e-08,0
2,EMP/NODE_385_length_10160_cov_3.863137.region001,as7,1,10160,EMP,NODE_385_length_10160_cov_3.863137.region001.gbk,14166,253,8,generic,terpene,as7,Terpene,3780,0.0,0
2,EMP/NODE_4059_length_2470_cov_6.456315.region001,as7,1,2470,EMP,NODE_4059_length_2470_cov_6.456315.region001.gbk,14167,218,5,T1PKS,T1PKS,as7,Polyketide,10207,0.0,0
2,EMP/NODE_408_length_9887_cov_5.059906.region001,as7,1,9887,EMP,NODE_408_length_9887_cov_5.059906.region001.gbk,14168,204,2,other,other,as7,Other,4000,0.340096798613499,0
2,EMP/NODE_48_length_18896_cov_4.351149.region001,as7,1,18896,EMP,NODE_48_length_18896_cov_4.351149.region001.gbk,14169,182,4,NRPS-like,NRPS-like,as7,NRP,7117,0.0,0
2,EMP/NODE_512_length_9080_cov_3.968421.region001,as7,1,9080,EMP,NODE_512_length_9080_cov_3.968421.region001.gbk,14170,182,4,NRPS-like,NRPS-like,as7,NRP,5556,0.385775320296959,0
2,EMP/NODE_5282_length_1811_cov_1.815490.region001,as7,1,1811,EMP,NODE_5282_length_1811_cov_1.815490.region001.gbk,14171,181,4,generic,NRPS,as7,NRP,4792,0.294883912309795,0
2,EMP/NODE_5435_length_1748_cov_2.922623.region001,as7,1,1748,EMP,NODE_5435_length_1748_cov_2.922623.region001.gbk,14172,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,50,0.202116146710954,0
2,EMP/NODE_54_length_18443_cov_4.233903.region001,as7,1,18443,EMP,NODE_54_length_18443_cov_4.233903.region001.gbk,14173,218,5,T1PKS,T1PKS,as7,Polyketide,11492,0.303994551418089,0
2,EMP/NODE_555_length_8757_cov_3.891749.region001,as7,1,8757,EMP,NODE_555_length_8757_cov_3.891749.region001.gbk,14174,218,5,T1PKS,T1PKS,as7,Polyketide,11658,0.291982103303756,0
2,EMP/NODE_562_length_8721_cov_4.136972.region001,as7,1,8721,EMP,NODE_562_length_8721_cov_4.136972.region001.gbk,14175,182,4,NRPS-like,NRPS-like,as7,NRP,4789,0.264666411126807,0
2,EMP/NODE_5779_length_1627_cov_2.258270.region001,as7,1,1627,EMP,NODE_5779_length_1627_cov_2.258270.region001.gbk,14176,195,2,hserlactone,hserlactone,as7,Other,303,0.391237017385949,0
2,EMP/NODE_6193_length_1492_cov_3.053584.region001,as7,1,1492,EMP,NODE_6193_length_1492_cov_3.053584.region001.gbk,14177,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,50,0.283492372237502,0
2,EMP/NODE_63_length_18140_cov_4.981974.region001,as7,1,18140,EMP,NODE_63_length_18140_cov_4.981974.region001.gbk,14178,218,5,T1PKS,T1PKS,as7,Polyketide,11902,0.283979648121116,0
2,EMP/NODE_6565_length_1393_cov_2.980568.region001,as7,1,1393,EMP,NODE_6565_length_1393_cov_2.980568.region001.gbk,14179,186,2,arylpolyene,arylpolyene,as7,Other,1686,0.264948273592569,0
2,EMP/NODE_69_length_17696_cov_4.968539.region001,as7,1,17696,EMP,NODE_69_length_17696_cov_4.968539.region001.gbk,14180,218,5,T1PKS,T1PKS,as7,Polyketide,11546,0.415817790592667,0
2,EMP/NODE_6_length_32616_cov_4.211664.region001,as7,1,32616,EMP,NODE_6_length_32616_cov_4.211664.region001.gbk,14181,218,5,T1PKS,T1PKS,as7,Polyketide,11949,0.252960779360885,0
2,EMP/NODE_761_length_7675_cov_3.576903.region001,as7,1,7675,EMP,NODE_761_length_7675_cov_3.576903.region001.gbk,14182,228,6,fungal-RiPP-like,fungal-RiPP-like,as7,RiPP,3543,0.372427386392627,0
2,EMP/NODE_79_length_17014_cov_4.563536.region001,as7,1,17014,EMP,NODE_79_length_17014_cov_4.563536.region001.gbk,14183,181,4,generic,NRPS,as7,NRP,7598,0.277540565290644,0
2,EMP/NODE_826_length_7397_cov_4.679515.region001,as7,1,7397,EMP,NODE_826_length_7397_cov_4.679515.region001.gbk,14184,253,8,generic,terpene,as7,Terpene,4144,0.347475258336171,0
2,EMP/NODE_82_length_16672_cov_4.910152.region001,as7,1,16672,EMP,NODE_82_length_16672_cov_4.910152.region001.gbk,14185,218,5,T1PKS,T1PKS,as7,Polyketide,11928,0.35872419328377,0
2,EMP/NODE_8581_length_1050_cov_3.439196.region001,as7,1,1050,EMP,NODE_8581_length_1050_cov_3.439196.region001.gbk,14186,236,6,lassopeptide,lassopeptide,as7,RiPP,946,0.233390262292897,0
